상담일자,Dnis,Channel,소재,광고비,광고횟수,I/B콜수,응대호,정기건수,정기금액,일시건수,일시금액,응대율,콜전환율,정기전환율,CPR,ROI
2026-08-08,1899-0776,라이프타임,이유식 안부," 110,738 ", 2 , 1 , 1 , 1 ," 20,000 ",,,100%,50%,100%," 110,738 ",2.17
2026-08-08,1899-7314,히스토리 (SVC),식사지원 예진, - , 7 ,,,,,,,0%,0%,0%, - ,0.00
2026-08-08,1899-5186,시네마천국,식사지원 예진," 177,419 ", 8 , 4 , 3 , 1 ," 20,000 ",,,75%,50%,33%," 44,355 ",1.35
2026-08-08,1899-7317,빌리어즈TV,식사지원 예진," 194,118 ", 4 , 4 , 3 , 2 ," 40,000 ",,,75%,100%,67%," 48,529 ",2.47
2026-08-08,1899-0739,채널S플러스,식사지원 예진," 354,839 ", 4 , 2 , 1 , 1 ," 20,000 ",,,50%,50%,100%," 177,419 ",0.68
2026-08-08,1899-0217,엠플렉스,식사지원 예진," 283,871 ", 5 , 1 , 1 , 1 ," 20,000 ",,,100%,20%,100%," 283,871 ",0.85
2026-08-08,1899-7315,바둑TV,식사지원 예진," 179,250 ", 5 , 1 , 1 , 1 ," 20,000 ",,,100%,20%,100%," 179,250 ",1.34
2026-08-08,-,기타 TV채널,-, - , - ,,,,,,,0%,0%,0%, - ,0.00
2026-08-08,2102-4590,발신,-, - , - ,,,,,,,0%,0%,0%, - ,0.00
2026-08-09,1899-0218,EBS,식사지원 예진," 848,452 ", 2 ,,,,,,,0%,0%,0%, - ,0.00
2026-08-09,1899-0219,SPOTV, 신장질환 세나," 53,472 ", 1 , 1 , 1 ,,,,,100%,100%,0%," 53,472 ",0.00
2026-08-09,1899-0519,SPOTV2, 신장질환 세나," 106,944 ", 2 ,,,,,,,0%,0%,0%, - ,0.00
2026-08-09,1899-0325,SPOTV G&H (SVC),식사지원 예진, - , 3 ,,,,,,,0%,0%,0%, - ,0.00
2026-08-09,1899-0263,JTBC4,이유식 안부," 276,139 ", 10 , 3 , 3 , 2 ," 45,000 ",,,100%,30%,67%," 92,046 ",1.96
2026-08-09,1899-7319,JTBC4,식사지원 준우_메인," 138,070 ", 5 ,,,,,,,0%,0%,0%, - ,0.00
2026-08-09,1899-3569,JTBC4,식사지원 준우_아동," 220,911 ", 8 , 2 , 2 , 1 ," 10,000 ",,,100%,25%,50%," 110,456 ",0.54
2026-08-09,1899-7318,JTBC4,식사지원 예진," 331,367 ", 12 , 3 , 3 , 2 ," 50,000 ", 1 ," 20,000 ",100%,25%,67%," 110,456 ",1.81
2026-08-09,1899-7325,JTBC4,신장질환 세나," 193,298 ", 7 , 3 , 2 , 1 ," 20,000 ",,,67%,43%,50%," 64,433 ",1.24
2026-08-09,1899-0795,JTBC4,엄마의 마음," 220,911 ", 8 , 2 , 1 , 1 ," 30,000 ",,,50%,25%,100%," 110,456 ",1.63
2026-08-09,1899-7326,JTBC2 (SVC),신장질환 세나, - , 1 ,,,,,,,0%,0%,0%, - ,0.00
2026-08-09,1899-0776,라이프타임,이유식 안부," 140,268 ", 3 ,,,,,,,0%,0%,0%, - ,0.00
2026-08-09,1899-7314,히스토리 (SVC),식사지원 예진, - , 7 ,,,,,,,0%,0%,0%, - ,0.00
2026-08-09,1899-5186,시네마천국,식사지원 예진," 177,419 ", 8 , 2 , 2 ,,,,,100%,25%,0%," 88,710 ",0.00
2026-08-09,1899-7317,빌리어즈TV,식사지원 예진," 194,118 ", 4 ,,,,,,,0%,0%,0%, - ,0.00
2026-08-09,1899-0739,채널S플러스,식사지원 예진," 354,839 ", 4 , 1 ,,,,,,0%,25%,0%," 354,839 ",0.00
2026-08-09,1899-0217,엠플렉스,식사지원 예진," 283,871 ", 5 , 4 , 3 , 2 ," 45,000 ", 1 ," 10,000 ",75%,80%,67%," 70,968 ",1.90
2026-08-09,1899-7315,바둑TV,식사지원 예진," 179,250 ", 5 ,,,,,,,0%,0%,0%, - ,0.00
2026-08-09,-,기타 TV채널,-, - , - ,,,,,,,0%,0%,0%, - ,0.00
2026-08-09,2102-4590,발신,-, - , - ,,,,,,,0%,0%,0%, - ,0.00
